description,original_price,discount,reviews,ratings,sale,soldout,product_price
Slaks World Fashion Cz Studded Heart Shapped Necklace - Silver,"KSh2,636.00",15,No reviews,0.00,Sale,Available,"KSh2,636.00"
Slaks World Fashion Gold-Plated Beaded Necklace - White / Pink,"KSh1,300.00",15,No reviews,0.00,Sale,Available,"KSh1,300.00"
Slaks World Fashion Cream Triangular Shaped Drop Earrings - Cream / Gold,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Studded & Beaded Stud Earrings - Gold,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Lariat Gem Beaded Necklace - Silver,"KSh3,518.00",15,No reviews,0.00,Sale,Available,"KSh3,518.00"
Slaks World Fashion Beaded Handcrafted Necklace - Blue / Gold,"KSh1,312.00",15,No reviews,0.00,Sale,Available,"KSh1,312.00"
Slaks World Fashion Off-White Rose Gold Beaded Necklace - White,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Women Textured & Layered Necklace - Pink,"KSh1,300.00",15,No reviews,0.00,Sale,Available,"KSh1,300.00"
Slaks World Fashion Elegant Cross-Body Handbag - Cream,"KSh4,050.00",25,No reviews,0.00,Sale,Available,"KSh4,050.00"
Slaks World Fashion Cubic Zirconia Studded Necklace With Earrings - Rose Gold,"KSh4,843.00",15,No reviews,0.00,Sale,Available,"KSh4,843.00"
Slaks World Fashion Women Gold Cz Fashion Set - Gold,"KSh6,607.00",15,No reviews,0.00,Sale,Available,"KSh6,607.00"
Slaks World Fashion Girls Set Of 4 Multi-Coloured Beaded Fashion Set-Multi Color,"KSh2,194.00",15,No reviews,0.00,Sale,Available,"KSh2,194.00"
Slaks World Fashion Set Of 2 Multicolored Beads Fashion Set-Multi Color,"KSh2,194.00",15,No reviews,0.00,Sale,Available,"KSh2,194.00"
Slaks World Fashion Square-Shaped Fashion Set - Silver,"KSh4,732.00",15,No reviews,0.00,Sale,Available,"KSh4,732.00"
Slaks World Fashion Minimalistic Mountain Range Necklace - Gold,"KSh1,754.00",15,No reviews,0.00,Sale,Available,"KSh1,754.00"
Slaks World Fashion Rhodium-Plated Beaded Necklace - Silver,"KSh1,975.00",15,No reviews,0.00,Sale,Available,"KSh1,975.00"
Slaks World Fashion Shopping Tote Handbag - Black,"KSh4,150.00",25,No reviews,0.00,Sale,Available,"KSh4,150.00"
Slaks World Fashion Glamed Messanger Handbag - Blue,"KSh5,750.00",25,No reviews,0.00,Sale,Available,"KSh5,750.00"
Slaks World Fashion A Style Fashion Handbag - Orange,"KSh2,899.00",25,No reviews,0.00,Sale,Available,"KSh2,899.00"
Slaks World Fashion Rhodium Necklace - Silver,"KSh2,857.00",15,No reviews,0.00,Sale,Available,"KSh2,857.00"
Slaks World Fashion Mini Fashion Handbag - Musterd,"KSh7,500.00",25,No reviews,0.00,,Sold out,"KSh7,500.00"
Slaks World Fashion Glamed Messanger Handbag - Brown,"KSh5,750.00",25,No reviews,0.00,Sale,Available,"KSh5,750.00"
Slaks World Fashion Rose Gold-Plated 3 Layered Necklace - Rose Gold,"KSh2,746.00",15,No reviews,0.00,Sale,Available,"KSh2,746.00"
Slaks World Fashion Small Size Muff Handbag - Green,"KSh3,500.00",25,No reviews,0.00,Sale,Available,"KSh3,500.00"
Slaks World Fashion Silver Lariat Necklace - Silver,"KSh5,173.00",15,No reviews,0.00,Sale,Available,"KSh5,173.00"
Slaks World Fashion Silver-Toned Cz-Studded Necklace - Silver,"KSh2,305.00",15,No reviews,0.00,Sale,Available,"KSh2,305.00"
Slaks World Fashion Mini Fashion Handbag - White,"KSh7,500.00",25,No reviews,0.00,,Sold out,"KSh7,500.00"
Slaks World Fashion Glamed Messanger Handbag - Black,"KSh5,750.00",25,No reviews,0.00,Sale,Available,"KSh5,750.00"
Slaks World Fashion Mini Fashion Handbag - Black,"KSh7,500.00",25,No reviews,0.00,Sale,Available,"KSh7,500.00"
Slaks World Fashion Silver-Toned Lariat Necklace - Silver,"KSh2,967.00",15,No reviews,0.00,Sale,Available,"KSh2,967.00"
Slaks World Fashion Shopping Tote Handbag - Light Blue,"KSh4,150.00",25,No reviews,0.00,Sale,Available,"KSh4,150.00"
Slaks World Fashion Fearless Woman Handbag - Green,"KSh4,387.00",25,No reviews,0.00,Sale,Available,"KSh4,387.00"
Slaks World Fashion Casual Woman Flap Handbag - White,"KSh4,100.00",25,No reviews,0.00,,Sold out,"KSh4,100.00"
Slaks World Fashion Elegant Cross-Body Handbag - Olive Green,"KSh4,050.00",25,No reviews,0.00,Sale,Available,"KSh4,050.00"
Slaks World Fashion Casual Woman Flap Handbag - Mustard,"KSh4,100.00",25,No reviews,0.00,Sale,Available,"KSh4,100.00"
Slaks World Fashion A Style Fashion Handbag - Black,"KSh2,899.00",25,No reviews,0.00,Sale,Available,"KSh2,899.00"
Slaks World Fashion Small Size Muff Handbag - Black,"KSh3,500.00",25,No reviews,0.00,Sale,Available,"KSh3,500.00"
Slaks World Fashion Cz Diamond Heart Pendant Necklace - 925 Silver,"KSh3,464.00",20,No reviews,0.00,Sale,Available,"KSh3,464.00"
Slaks World Fashion Textured Office Handbag - Black,"KSh4,899.00",25,No reviews,0.00,Sale,Available,"KSh4,899.00"
Slaks World Fashion Luxury Heart Shaped Zircon Necklace - 925 Silver,"KSh3,092.00",20,No reviews,0.00,Sale,Available,"KSh3,092.00"
Slaks World Fashion Medium Size Casual Handbag - Red & Blue,"KSh3,999.00",25,No reviews,0.00,Sale,Available,"KSh3,999.00"
Slaks World Fashion Textured Office Handbag - Light Green & Blue,"KSh4,899.00",25,No reviews,0.00,Sale,Available,"KSh4,899.00"
Slaks World Fashion 4Pcs Zircon Pink Flower Silver Fashion Set - 925 Silver,"KSh7,768.00",20,No reviews,0.00,Sale,Available,"KSh7,768.00"
Slaks World Fashion Medium Size Casual Handbag - Black & Cream,"KSh3,800.00",25,No reviews,0.00,Sale,Available,"KSh3,800.00"
Slaks World Fashion Fancy Blue Sapphire Necklace - 925 Silver,"KSh7,990.00",20,No reviews,0.00,Sale,Available,"KSh7,990.00"
Slaks World Fashion Elegant 2 Tone Shoulder Bag - Black,"KSh4,400.00",25,No reviews,0.00,Sale,Available,"KSh4,400.00"
Slaks World Fashion Small Size Muff Handbag - Brown,"KSh3,500.00",25,No reviews,0.00,Sale,Available,"KSh3,500.00"
Slaks World Fashion Textured Office Handbag - Brown,"KSh4,899.00",25,No reviews,0.00,Sale,Available,"KSh4,899.00"
Slaks World Fashion Pear Sapphire Pendant Necklace - 925 Silver,"KSh3,573.00",20,No reviews,0.00,Sale,Available,"KSh3,573.00"
Slaks World Fashion Heart Shaped Mini Crystals Stud Earrings - 925 Silver,"KSh1,524.00",20,No reviews,0.00,Sale,Available,"KSh1,524.00"
Slaks World Fashion Silver Tree Featured Stud Earrings - 925 Silver,"KSh1,940.00",20,No reviews,0.00,Sale,Available,"KSh1,940.00"
Slaks World Fashion Oval Blue Sapphire Tri-Top Necklace-954 - Silver,"KSh3,218.00",20,No reviews,0.00,Sale,Available,"KSh3,218.00"
Slaks World Fashion Fashion Style Messenger Handbag - Blue,"KSh4,899.00",25,No reviews,0.00,Sale,Available,"KSh4,899.00"
Slaks World Fashion Silver Heart Eternity Ring - 925 Silver,"KSh3,224.00",20,No reviews,0.00,Sale,Available,"KSh3,224.00"
Slaks World Fashion Fashion Style Messenger Handbag - Cream,"KSh4,899.00",25,No reviews,0.00,Sale,Available,"KSh4,899.00"
Slaks World Fashion Exquisite Band Bracelet - 925 Silver,"KSh3,658.00",20,No reviews,0.00,Sale,Available,"KSh3,658.00"
Slaks World Fashion Starburst Baguette Sterling Silver Ring - 925 Silver,"KSh3,435.00",20,No reviews,0.00,Sale,Available,"KSh3,435.00"
Slaks World Fashion Ring With Heart Rhinestone Stones - 925 Silver,"KSh2,006.00",20,No reviews,0.00,Sale,Available,"KSh2,006.00"
Slaks World Fashion Sterling Silver Dangling Cross Earrings - 925 Silver,"KSh1,858.00",20,No reviews,0.00,Sale,Available,"KSh1,858.00"
Slaks World Fashion Fine Jewelry Pendant Necklace - 925 Silver,"KSh2,794.00",20,No reviews,0.00,Sale,Available,"KSh2,794.00"
Slaks World Fashion Mum Gift Pendant Necklace - 925 Silver,"KSh3,203.00",20,No reviews,0.00,Sale,Available,"KSh3,203.00"
Slaks World Fashion Weekend Party Mini Handbag - Cream,"KSh3,350.00",25,No reviews,0.00,Sale,Available,"KSh3,350.00"
Slaks World Fashion Italian 18Kt Silver And Diamond Ring Band - 925 Silver,"KSh2,463.00",20,No reviews,0.00,Sale,Available,"KSh2,463.00"
Slaks World Fashion 4 Piece Set Crystal Fashion Set - 925 Silver,"KSh6,568.00",20,No reviews,0.00,Sale,Available,"KSh6,568.00"
Slaks World Fashion Silver Heart Shape Pendant Necklace - 925 Silver,"KSh2,782.00",20,No reviews,0.00,Sale,Available,"KSh2,782.00"
Slaks World Fashion 925 Solid Stone Stud Earrings - 925 Silver,"KSh3,022.00",20,No reviews,0.00,Sale,Available,"KSh3,022.00"
Slaks World Fashion 925 Sterling Silver Flower Deco Jewelry Set - 925 Silver,"KSh4,584.00",20,No reviews,0.00,Sale,Available,"KSh4,584.00"
Slaks World Fashion Office Woman Shoulder Bag - Brown,"KSh4,499.00",25,No reviews,0.00,Sale,Available,"KSh4,499.00"
Slaks World Fashion 7Mm Heartshaped Stud Earrings - 925 Silver,"KSh1,722.00",20,No reviews,0.00,Sale,Available,"KSh1,722.00"
Slaks World Fashion 925 Silver Ring With Square Zirconian Diamond - 925 Silver,"KSh2,049.00",20,No reviews,0.00,Sale,Available,"KSh2,049.00"
Slaks World Fashion Natural Larimar Silver Ring - 925 Silver,"KSh2,902.00",20,No reviews,0.00,Sale,Available,"KSh2,902.00"
Slaks World Fashion 925 Silver 2Mm Banded Ring - 925 Silver,"KSh2,502.00",20,No reviews,0.00,Sale,Available,"KSh2,502.00"
Slaks World Fashion 925 Silver Love Chain Bracelet - 925 Silver,"KSh3,507.00",20,No reviews,0.00,Sale,Available,"KSh3,507.00"
Abby's Jewelry Glam Star Earrings - Gold,"KSh2,400.00",10,No reviews,0.00,Sale,Available,"KSh2,400.00"
Abby's Jewelry Glam Cuff Bracelet - Gold,"KSh2,400.00",10,No reviews,0.00,Sale,Available,"KSh2,400.00"
Klewisia Closet Double Layered Ceramic Beads Jewellery Set- Brown,"KSh5,000.00",50,No reviews,0.00,Sale,Available,"KSh5,000.00"
Liliadly Min Min Clutch Bag - Black,,,No reviews,0.00,,Available,"KSh2,000.00"
Liliadly Min Min Clutch Bag - Grey,,,No reviews,0.00,,Available,"KSh2,000.00"
Tuli Floral Brooch - Royal Blue & Silver,,,No reviews,0.00,,Available,"KSh1,000.00"
Tuli D-Shaped Pearl Brooch - Red & Turquoise,,,No reviews,0.00,,Available,"KSh1,000.00"
Tuli Pearl Bouquet Brooch - Pink,,,No reviews,0.00,,Available,"KSh1,000.00"
Tuli Pineapple Brooch - Yellow & Green,,,No reviews,0.00,,Available,"KSh1,000.00"
Tuli Braided Hoop Earrings - Gold,,,No reviews,0.00,,Available,KSh750.00
Afrodame Cross Brooch - White,,,No reviews,0.00,,Available,KSh800.00
Afrodame Floral Cashmere Scarf - Orange / Teal Print,,,No reviews,0.00,,Available,"KSh2,500.00"
"Vazi Afriq Sisal Banana Fiber Bag ""12 - Brown","KSh4,000.00",50,No reviews,0.00,Sale,Available,"KSh4,000.00"
"Vazi Afriq Sisal Banana Fiber Bag ""14 - Blue","KSh4,500.00",56,1 review,5.00,Sale,Available,"KSh4,500.00"
Lavish Trend Sunglasses - White,"KSh2,000.00",25,No reviews,0.00,Sale,Available,"KSh2,000.00"
Lavish Trend Sunglasses - Peach,"KSh2,000.00",25,No reviews,0.00,Sale,Available,"KSh2,000.00"
Lizola Flexi Sunglasses - Pink,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Stylish Sunglasses - Clear,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Classy Sunglasses - Blue,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Reena Sunglasses - Blue,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Smart Sunglasses - Red,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Kali Sunglasses - Yellow,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Sixhills Boutique Leather Shoulder Bag - Green,,,No reviews,0.00,,Available,"KSh5,568.00"
Sixhills Boutique Ladies Leather Wallet - Brown,,,No reviews,0.00,,Available,"KSh4,872.00"
Vivo Basic Crepe Scarf - Black / Chocolate Floral Print,"KSh1,250.00",10,No reviews,0.00,,Sold out,"KSh1,250.00"
Miss Kerre Fashions Ankara Shopping Bags - Nude / Blue,,,No reviews,0.00,,Available,"KSh4,000.00"
Azu's Casual 3cm Beaded Belt - Red / White / Grey / Black B17-4,,,No reviews,0.00,,Available,"KSh5,000.00"
Azus 3 cm Beaded Belt - White,,,No reviews,0.00,,Available,"KSh5,000.00"
Azu's Casual 3cm Belt - Peacock Waves,,,No reviews,0.00,,Available,"KSh4,900.00"
Azu's Casual 4cm Width Beaded Belt - Kenya Flag,,,No reviews,0.00,,Available,"KSh6,000.00"
Azu's Casual 3cm Width Beaded Belt B17-3,,,No reviews,0.00,,Available,"KSh5,000.00"
MKay Ankara Corset Belt - Purple,"KSh2,500.00",16,No reviews,0.00,Sale,Available,"KSh2,500.00"
MKay Ankara Corset Belt - Brown,"KSh2,500.00",16,No reviews,0.00,Sale,Available,"KSh2,500.00"
Kiondo Everyday Bolga Fan - Multicolored,,,No reviews,0.00,,Available,"KSh1,999.00"
Luxaltra Tsavo Tote - Jungle Green,,,No reviews,0.00,,Available,"KSh7,500.00"
Crafts With Meaning Canvas with Kikoi Tote Bag with Pouch - Blue,,,No reviews,0.00,,Available,"KSh5,000.00"
Crafts With Meaning Canvas with Kikoi Tote Bag with Pouch - Red,,,No reviews,0.00,,Available,"KSh5,000.00"
Crafts With Meaning Canvas with Kikoi Tote Bag with Pouch - Brown,,,No reviews,0.00,,Available,"KSh5,000.00"
The Turban Co Double Sided Bonnet - Navy Blue,KSh980.00,15,No reviews,0.00,Sale,Available,KSh980.00
The Turban Co Single Sided Bonnet - Navy Blue,KSh820.00,10,No reviews,0.00,Sale,Available,KSh820.00
The Turban Co Double Sided Bonnet - Brown,KSh980.00,15,No reviews,0.00,Sale,Available,KSh980.00
The Turban Co Satin Pillowcase - Nude,KSh650.00,10,1 review,5.00,Sale,Available,KSh650.00
The Turban Co Satin Pillowcase - Black,KSh650.00,10,1 review,5.00,Sale,Available,KSh650.00
The Turban Co Satin Pillowcase - Navy Blue,KSh650.00,10,1 review,5.00,Sale,Available,KSh650.00
The Turban Co Double Sided Bonnet - Black,KSh980.00,15,No reviews,0.00,Sale,Available,KSh980.00
The Turban Co Single Sided Bonnet - Brown,KSh820.00,10,No reviews,0.00,Sale,Available,KSh820.00
Kamata Pink Hornbill Combed Cotton Socks - Pink / Red,KSh600.00,17,No reviews,0.00,Sale,Available,KSh600.00
Kamata Peach Kukukumanga Sheer Socks - Peach,KSh600.00,8,No reviews,0.00,Sale,Available,KSh600.00
Kamata Purple Hornbill Combed Cotton Socks - Purple / Green,KSh600.00,17,No reviews,0.00,Sale,Available,KSh600.00
Kamata Red Pawpaw Combed Cotton Socks - Red / Grey,KSh600.00,17,No reviews,0.00,Sale,Available,KSh600.00
Kamata Dusty Rose Guineafowl Sheer Socks - Pink,KSh600.00,8,No reviews,0.00,Sale,Available,KSh600.00
Kamata Pink Madowa Dowa Sheer Socks - Pink,KSh600.00,8,No reviews,0.00,Sale,Available,KSh600.00
Kamata Red Madowa Dowa Sheer Socks - Red,KSh600.00,8,No reviews,0.00,Sale,Available,KSh600.00
Kamata Purple Bougainvillea Combed Cotton Socks - Purple / Grey,KSh600.00,17,No reviews,0.00,Sale,Available,KSh600.00
Kamata Green Sweet Banana Combed Cotton Socks - Green / Grey,KSh600.00,17,No reviews,0.00,Sale,Available,KSh600.00
Kamata Blue Guineafowl Combed Cotton Socks - Blue / Grey,KSh600.00,17,No reviews,0.00,Sale,Available,KSh600.00
Kamata Blue Kumbikumbi Combed Cotton Socks - Blue / Green,KSh600.00,17,No reviews,0.00,Sale,Available,KSh600.00
Afrodame Printed Cashmere Scarf - Blue,,,No reviews,0.00,,Available,"KSh2,500.00"
The Fashion Frenzy Snake Skin Handbag Bag - Pink,"KSh3,800.00",10,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Fuchsia Handbag Bag - Pink,"KSh3,800.00",10,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Handbag Bag - Snake Skin Print,"KSh4,200.00",15,No reviews,0.00,Sale,Available,"KSh4,200.00"
The Fashion Frenzy Handbag Bag - Cream,"KSh3,800.00",15,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Snake Skin Handbag Bag - Beige,"KSh3,800.00",15,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Handbag Bag - Light Brown,"KSh3,800.00",15,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Printed Handbag - Red,"KSh4,200.00",15,No reviews,0.00,Sale,Available,"KSh4,200.00"
The Fashion Frenzy Shoulder Bag - Red,"KSh4,200.00",15,No reviews,0.00,Sale,Available,"KSh4,200.00"
Tuck & Dream Sleeping Eye Mask - Gold,KSh500.00,20,No reviews,0.00,Sale,Available,KSh500.00
The M Collective Long Bar and Triangle Brass Earrings - Gold,,,No reviews,0.00,,Available,"KSh1,900.00"
The M Collective Moon Curve Brass Earrings - Gold,,,No reviews,0.00,,Available,"KSh1,900.00"
The M Collective Long Bar Brass Earrings - Gold,,,No reviews,0.00,,Available,"KSh1,900.00"
Da'Joy Fashions Bejeweled Purse - Black,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Da'Joy Fashions Bejeweled Purse - Blue,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Da'Joy Fashions Bejeweled Purse - Purple,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Afrodame Fishnet Regular Stockings - Black,,,No reviews,0.00,,Available,KSh500.00
Afrodame Faux Rhinestones Fishnet Stockings - Black,,,1 review,4.00,,Available,KSh800.00
Afrodame Fishnet (Micronet) Stockings - Black,,,No reviews,0.00,,Available,KSh500.00
Lizola Poa Snake Print - Black,"KSh1,800.00",50,No reviews,0.00,Sale,Available,"KSh1,800.00"
Lizola Slim Belt - Luminous Green,"KSh1,800.00",47,No reviews,0.00,Sale,Available,"KSh1,800.00"
Lizola Gold Shinny Buckle - Black,"KSh1,800.00",47,No reviews,0.00,Sale,Available,"KSh1,800.00"
Lizola Small Round Burkle - White,"KSh1,800.00",50,No reviews,0.00,Sale,Available,"KSh1,800.00"
Lizola belt Oval Buckle - Black,"KSh1,800.00",47,No reviews,0.00,Sale,Available,"KSh1,800.00"
Lizola Jana Wide Buckle Belt - Red,"KSh1,800.00",47,No reviews,0.00,Sale,Available,"KSh1,800.00"
Lizola Jana Wide Buckle Belt - White,"KSh1,800.00",47,No reviews,0.00,Sale,Available,"KSh1,800.00"
Lizola Wide Buckle Belt - Beige,"KSh1,800.00",47,No reviews,0.00,Sale,Available,"KSh1,800.00"
Crafts With Meaning Canvas with Kikoi Toiletry Pouch - Pink,,,No reviews,0.00,,Available,"KSh2,500.00"
Crafts With Meaning Canvas with Kikoi Toiletry Pouch - Black,,,No reviews,0.00,,Available,"KSh2,500.00"
Crafts With Meaning Canvas with Kikoi Toiletry Pouch - Blue,,,No reviews,0.00,,Available,"KSh2,500.00"
Crafts With Meaning Canvas with Kikoi Toiletry Pouch - Blue,,,No reviews,0.00,,Available,"KSh2,500.00"
Crafts With Meaning Canvas with Kikoi Toiletry Pouch - Green,,,No reviews,0.00,,Available,"KSh2,500.00"
Crafts With Meaning Flowered Ankara with Jeans Toiletry Pouch - Blue,,,No reviews,0.00,,Available,"KSh1,500.00"
Crafts With Meaning Jeans with Ankara Toiletry Pouch- Blue,,,No reviews,0.00,,Available,"KSh1,500.00"
Mika Kente  Ankara Set - Yellow / Black,,,No reviews,0.00,,Available,"KSh3,500.00"
Mika Kente Ankara Set - Yellow / Beige,,,No reviews,0.00,,Available,"KSh3,500.00"
Mika Kente Ankara Set - Blue / Beige,,,No reviews,0.00,,Available,"KSh3,500.00"
Mika Kente Ankara Set - Blue / Black,,,No reviews,0.00,,Available,"KSh3,500.00"
Lizola Fedora Hat - Black,"KSh2,000.00",70,No reviews,0.00,Sale,Available,"KSh2,000.00"
Lizola Perfect Hat - Black / White,"KSh1,800.00",50,No reviews,0.00,Sale,Available,"KSh1,800.00"
Afrodame Lulu Sunglasses - Black,,,No reviews,0.00,,Available,"KSh1,200.00"
Afrodame Sifa Sunglasses - Black,,,No reviews,0.00,,Available,"KSh1,200.00"
Afrodame Clear Hoop Earrings,KSh500.00,10,No reviews,0.00,Sale,Available,KSh500.00
Afrodame Woolen Captain Cap - Grey,,,No reviews,0.00,,Available,"KSh1,500.00"
Lizola Hawa Circular Shaped Sunglasses - Wine Red,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola One Piece Swimwear - White,"KSh3,000.00",33,No reviews,0.00,Sale,Available,"KSh3,000.00"
Lizola Beauty 1 Piece Swimwear - Black,"KSh3,000.00",33,1 review,3.00,Sale,Available,"KSh3,000.00"
Lizola 2pc Swimwear - Lemon Yellow,"KSh3,000.00",33,No reviews,0.00,Sale,Available,"KSh3,000.00"
Lizola 2 pc Swimwear - Navy / White,"KSh3,000.00",33,No reviews,0.00,Sale,Available,"KSh3,000.00"
Lizola 2pc Swimwear - Army Green / Orange,"KSh3,000.00",33,No reviews,0.00,Sale,Available,"KSh3,000.00"
Eden Leather Mara Laptop Sleeve - Orange / Brown,,,No reviews,0.00,,Available,"KSh3,500.00"
Sixhills Boutique Canvas Tote Bag - Brown,,,No reviews,0.00,,Available,"KSh4,872.00"
Kipato Large Braided Studs,"KSh3,000.00",50,No reviews,0.00,Sale,Available,"KSh3,000.00"
Eden Leather Travel Wallet - Mocca,,,No reviews,0.00,,Available,"KSh5,500.00"
Kipato Ballroom Necklace - Brass,"KSh4,500.00",50,No reviews,0.00,Sale,Available,"KSh4,500.00"
Luxaltra Status Clutch - Sage Green,"KSh5,800.00",31,No reviews,0.00,Sale,Available,"KSh5,800.00"
Sixhills Boutique Cowrie Shell Clutch Bag - Brown,,,No reviews,0.00,,Available,"KSh4,872.00"
Luxaltra Tsavo Tote - Beige,,,No reviews,0.00,,Available,"KSh7,500.00"
Lizola Hepi 6 Piece Set With Silver Hoops,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Lizola Wao Coloured Square Shape Sunglasses,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Qwetu Black Squared Shaped Sunglasses,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Hawa Colourless Circular Shaped Sunglasses,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Huyu Dark Coloured Circular Shaped Sunglasses,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Huyo Circular Sunglasses - Purple / Pink,"KSh1,500.00",57,No reviews,0.00,Sale,Available,"KSh1,500.00"
Lizola Nzuri 5 Piece Earing Set Studs,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Lizola Gold 6 Piece Set Studs,"KSh1,000.00",20,1 review,4.00,Sale,Available,"KSh1,000.00"
Mika Designs Sun Hat - Yellow Print,,,No reviews,0.00,,Available,"KSh1,500.00"
Mika Designs Yarn Hat,,,No reviews,0.00,,Available,"KSh1,000.00"
Mika Designs Yarn Hat,,,No reviews,0.00,,Available,"KSh1,000.00"
Mika Designs Two Piece Yarn Set,,,No reviews,0.00,,Available,"KSh2,000.00"
Mika Designs Two Piece Yarn Set,,,No reviews,0.00,,Available,"KSh2,000.00"
Mika Designs Two Piece Yarn Set,,,No reviews,0.00,,Available,"KSh2,000.00"
Paxwear Royal Candy Bikini - Blue,"KSh6,300.00",50,No reviews,0.00,Sale,Available,"KSh6,300.00"
Iris et Talia Canvas Tote Bag - Wanderlust,"KSh1,500.00",7,No reviews,0.00,Sale,Available,"KSh1,500.00"
Sol Dada Nyota Dani Tote - Mint / Grey Print,"KSh10,000.00",30,No reviews,0.00,Sale,Available,"KSh10,000.00"
Agoza Fashion Ladies Bag - Black,,,No reviews,0.00,,Available,"KSh19,488.00"
Agoza Fashion Upcycled Clutch - Brown / Black,,,No reviews,0.00,,Available,"KSh7,795.00"
Agoza Fashion Ladies Wallet - Pink,,,No reviews,0.00,,Available,"KSh10,134.00"
Agoza Fashion Ladies Wallet - Brown,,,No reviews,0.00,,Available,"KSh10,134.00"
Sixhills Boutique Canvas Sling Bag - Brown,,,No reviews,0.00,,Available,"KSh5,440.00"
Sixhills Boutique Canvas Toiletry Bag - Brown,,,No reviews,0.00,,Available,"KSh2,040.00"
Sixhills Boutique Maasai Sling Bag - Brown,,,No reviews,0.00,,Available,"KSh6,800.00"
Sol Dada Nyota Lili Black Tote - Black / White Print,"KSh20,000.00",20,No reviews,0.00,Sale,Available,"KSh20,000.00"
Sol Dada Nyota Lili Brown Tote - Black / White Print,"KSh20,000.00",20,No reviews,0.00,Sale,Available,"KSh20,000.00"
Siafu Leather Sunny Bag - Black,,,No reviews,0.00,,Available,"KSh4,250.00"
Siafu Leather Sunny Bag - Red,,,No reviews,0.00,,Available,"KSh4,250.00"
Siafu Leather Karo Laptop Bag,,,No reviews,0.00,,Available,"KSh8,075.00"
Siafu Leather Twende Back pack - Black,,,No reviews,0.00,,Available,"KSh3,570.00"
Siafu Leather Twende Backpack - Blue,,,No reviews,0.00,,Available,"KSh3,570.00"
Siafu Leather Sahara Side Bag - Black,,,No reviews,0.00,,Available,"KSh4,590.00"
Sol Dada Nyota Kandi Purse - Blue,"KSh12,000.00",35,No reviews,0.00,Sale,Available,"KSh12,000.00"
Sol Dada Nyota Kandi Purse - Pink,"KSh12,000.00",35,No reviews,0.00,Sale,Available,"KSh12,000.00"
Sol Dada Nyota Kandi Purse - Yellow,"KSh12,000.00",35,No reviews,0.00,Sale,Available,"KSh12,000.00"
Lizola Kuja 3 Pieces Set Earring Hoop - Gold,KSh800.00,19,No reviews,0.00,Sale,Available,KSh800.00
Lizola 12 Pieces Set Stud - Gold,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Lizola 9 Pieces Set - Floral,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Lizola 9 Pieces Set Silver Flower - Silver,"KSh1,000.00",20,1 review,5.00,Sale,Available,"KSh1,000.00"
Lizola 12 Pieces Love Studs Set - Gold / Silver colours,"KSh1,000.00",20,No reviews,0.00,Sale,Available,"KSh1,000.00"
Afrodame Lantana Waist Belt - Black,,,No reviews,0.00,,Available,"KSh2,100.00"
Afrodame Boss Belt - Black,,,No reviews,0.00,,Available,"KSh2,100.00"
Afrodame Gold Scale Belt,,,No reviews,0.00,,Available,"KSh2,100.00"
Lizola 9 Piece Earring Love - Gold,KSh800.00,19,No reviews,0.00,Sale,Available,KSh800.00
Afrodame Pinprick Stockings - Black,,,No reviews,0.00,,Available,KSh500.00
Afrodame Nuru Belt - Brown,,,No reviews,0.00,,Available,"KSh2,000.00"
